,freq,term,label
5145,7,opinion_mining,data_structures
5146,4,opnet,software_engineering
5147,6,optical_coherence_tomography,computer_graphics
5148,6,optimal_algorithm,o
5149,9,optimal_configuration,o
5150,7,optimal_strategy,o
5151,3,optimal_threshold,o
5152,4,optimizing_algorithms,algorithm_design
5153,6,osns,o
5154,4,oval,o
5155,9,overall_system,o
5156,10,owl_ontologies,machine_learning
5157,3,packet,o
5158,8,packet_delivery,network_security
5159,8,packet_processing,network_security
5160,7,paramount_importance,o
5161,4,partial_volume_effect,o
5162,5,particle_density,o
5163,4,particle_velocity,o
5164,9,passenger,o
5165,5,pathfinder,o
5166,7,pathology,o
5167,22,pattern,o
5168,8,payload,o
5169,5,pedestrian_detection,computer_graphics
5170,3,people's_life,o
5171,20,performance_analysis,o
5172,9,performance_bottleneck,o
5173,33,performance_evaluation,o
5174,11,performance_improvement,o
5175,12,performance_metric,o
5176,9,personal_data,o
5177,5,personnel,o
5178,9,pgtracer,o
5179,3,phishing_attack,network_security
5180,7,photometric_stereo,computer_graphics
5181,4,physical_phenomena,o
5182,6,physical_process,o
5183,9,physician,o
5184,7,placing,o
5185,7,plagiarism,o
5186,3,plant_species,o
5187,3,plaque,o
5188,15,plate,o
5189,7,plume,o
5190,4,polygraph,o
5191,6,popularization,o
5192,19,port,o
5193,11,port_scan,o
5194,4,portable_device,o
5195,16,portion,o
5196,86,pose,o
5197,3,pose_variation,computer_graphics
5198,12,positives,o
5199,3,potential_attacker,o
5200,4,potential_benefit,o
5201,4,power_control,o
5202,7,power_management,operating_systems
5203,15,power_plant,o
5204,5,power_station,o
5205,5,powertrain_system,o
5206,6,practical_interest,o
5207,4,practical_value,o
5208,14,practicality,o
5209,4,precision,o
5210,5,precision_agriculture,o
5211,10,prediction_method,o
5212,3,prescription,o
5213,5,prevention,o
5214,30,previous_study,o
5215,4,primary_focus,o
5216,4,prime_objective,o
5217,3,printer,o
5218,4,privacy_concerns,o
5219,5,proactive_approach,o
5220,31,probabilistic,o
5221,6,probability,o
5222,3,proceeds,o
5223,3,prominent_prevalence,o
5224,5,promising_direction,o
5225,3,promising_future,o
5226,11,promising_performance,o
5227,5,promising_technology,o
5228,5,proper_choice,o
5229,3,proposed_descriptor,o
5230,4,proposed_framework,o
5231,5,proposed_mechanism,o
5232,4,proposed_metric,o
5233,78,proposed_model,o
5234,3,proposed_simulation,o
5235,7,protocol,o
5236,5,prune,o
5237,3,psychopathology,o
5238,6,public_datasets,data_structures
5239,5,public_opinion,o
5240,5,quality_metric,o
5241,64,quantify,o
5242,5,quantitative_comparison,o
5243,4,quantitative_structure_activity_relationship,o
5244,3,quantization,o
5245,4,raid-structured_storage_systems,data_structures
5246,12,random_walk,network_security
5247,3,ransac_algorithm,computer_graphics
5248,6,rapid_advancement,o
5249,4,rbcs,o
5250,3,real-time_analysis,o
5251,5,real-time_data,o
5252,7,real-time_monitoring,o
5253,12,real_application,software_engineering
5254,3,real_darknet_traffic,network_security
5255,8,real_dataset,o
5256,3,real_faults,o
5257,5,real_network,network_security
5258,3,real_network_traffic,network_security
5259,4,real_system,o
5260,35,real_time,o
5261,3,realm,o
5262,5,red_blood_cell,o
5263,5,reducer,o
5264,3,regularized,o
5265,12,related_work,o
5266,6,relationship_model,o
5267,8,relevant_data,o
5268,3,reliable_detection,o
5269,4,relief,o
5270,6,remote_sensing_images,computer_graphics
5271,3,reported_method,o
5272,12,request,o
5273,4,requirement_prioritization_methodology,o
5274,4,rescue,o
5275,5,research_issue,o
5276,6,reserve,o
5277,3,reservoir_properties,o
5278,5,resort,o
5279,6,response,o
5280,4,revenue,o
5281,3,ribs,o
5282,113,risk,o
5283,8,risk_management,o
5284,8,robust_system,operating_systems
5285,3,rop_gadgets,network_security
5286,9,routers,network_security
5287,89,routing,o
5288,22,routing_protocol,network_security
5289,4,rssi,o
5290,11,rule_base,o
5291,3,safe_operation,o
5292,3,salmon,o
5293,5,sample_data,o
5294,6,satisfactory_result,o
5295,4,saturation_effect,computer_graphics
5296,22,scada,o
5297,3,scaffold,o
5298,5,scale_variation,computer_graphics
5299,17,scanner,o
5300,5,scatter,o
5301,4,sea5,o
5302,11,season,o
5303,16,security_architecture,network_security
5304,7,security_aspect,o
5305,3,security_breach,network_security
5306,8,security_devices,o
5307,5,security_events,o
5308,3,security_experts,o
5309,9,security_framework,o
5310,28,security_issue,network_security
5311,21,security_management,network_security
5312,16,security_requirement,cryptography
5313,27,security_risk,network_security
5314,8,security_services,network_security
5315,14,security_solution,o
5316,11,security_system,network_security
5317,18,selects,o
5318,6,self,o
5319,3,semantic_segmentation,computer_graphics
5320,4,sensing_technologies,network_security
5321,44,sensor_network,o
5322,6,service_attack,network_security
5323,5,service_layer,o
5324,3,services,o
5325,5,set_operations,o
5326,3,shade,o
5327,4,shannon_entropy,o
5328,6,ship,o
5329,3,shopping,o
5330,5,short-term,o
5331,3,short_term_memory,o
5332,6,shortage,o
5333,22,shortcoming,o
5334,16,sift,computer_graphics
5335,8,significant_amount,o
5336,5,significant_change,o
5337,6,significant_gain,o
5338,3,significant_growth,o
5339,4,significant_overhead,o
5340,13,significant_role,o
5341,3,significant_time,o
5342,3,similarity_measurement,o
5343,10,simulation_experiments,o
5344,3,simulation_time,o
5345,3,single-view,o
5346,10,sink,o
5347,4,situation_assessment,o
5348,12,situation_awareness,o
5349,15,skeleton,o
5350,3,skip,o
5351,4,slave,o
5352,3,slip,o
5353,4,slowing,o
5354,5,smartphone_security,o
5355,17,snort,o
5356,5,social_bot,o
5357,10,socialbots,software_engineering
5358,11,software-defined_networking,software_engineering
5359,3,soil-structure_interaction,o
5360,3,south,o
5361,3,sparse_set,o
5362,5,spatial_variation,network_security
5363,5,specific_characteristics,o
5364,5,specific_data,o
5365,6,speckle_noise,computer_graphics
5366,6,spectral_density,o
5367,5,spoofing_attack,network_security
5368,4,spot,o
5369,18,spreading,o
5370,3,sram,o
5371,3,stable_operation,o
5372,6,stackelberg,network_security
5373,4,standardization,o
5374,5,statement,o
5375,4,static_approach,o
5376,3,statistical_data_analysis,o
5377,5,statistical_inference,o
5378,6,status,o
5379,3,stealthiness,network_security
5380,3,stochastic_nature,o
5381,4,stochastic_programming,machine_learning
5382,4,storage_nodes,data_structures
5383,23,storage_system,data_structures
5384,9,string_matching,computer_programming
5385,3,strong_background,o
5386,7,structure_information,o
5387,33,structured_storage,data_structures
5388,3,subgraph,o
5389,4,substrate,o
5390,6,subsurface,o
5391,4,summarization,o
5392,28,superior_performance,o
5393,3,surveillance,o
5394,5,swimming,o
5395,25,switch,o
5396,73,system,o
5397,27,system_design,operating_systems
5398,5,system_level,o
5399,4,system_operator,operating_systems
5400,6,system_parameters,operating_systems
5401,6,system_resources,operating_systems
5402,6,target_location,o
5403,3,target_network,o
5404,3,tcam,o
5405,5,technical_challenge,o
5406,4,technical_disciplines,o
5407,6,temporal_variation,o
5408,10,terminal,o
5409,27,test_result,o
5410,12,testbed,o
5411,8,tests,o
5412,3,text-mining,data_structures
5413,4,textured_mesh,computer_graphics
5414,9,theoretical_model,o
5415,3,theoretical_properties,o
5416,37,thing,o
5417,99,things,o
5418,90,threat,o
5419,5,threats,o
5420,8,three-layer,o
5421,5,time_window,o
5422,6,title,o
5423,4,tooth,o
5424,10,tracker,o
5425,11,traditional_approach,o
5426,3,traditional_relational_database_management_systems,data_structures
5427,84,traffic,o
5428,7,traffic_classification,o
5429,8,traffic_control,o
5430,17,traffic_flow,network_security
5431,8,traffic_monitoring,o
5432,6,traffic_patterns,o
5433,4,traffic_surveillance,o
5434,4,traffic_volume,o
5435,5,training_time,o
5436,5,transition_zones,network_security
5437,3,trap,o
5438,4,trojan,operating_systems
5439,6,trust_management,network_security
5440,9,trust_value,o
5441,13,tune,o
5442,4,tunnelling,o
5443,3,type_definitions,computer_programming
5444,5,types,o
5445,7,uavs,o
5446,3,ukraine,o
5447,8,ultrasound_images,computer_graphics
5448,14,uncertainty_measures,o
5449,5,unique_challenges,o
5450,8,uniqueness,o
5451,7,unknown_attack,network_security
5452,5,urban_areas,o
5453,8,user_application,software_engineering
5454,15,user_behavior,o
5455,3,utilisation,o
5456,13,valuable_information,o
5457,7,vanet,network_security
5458,4,vanets,network_security
5459,204,variety,o
5460,8,vast_amount,o
5461,3,vector_autoregression,distributed_computing
5462,3,vehicle,o
5463,5,vehicle_routing_problem,network_security
5464,5,vehicle_tracking,computer_graphics
5465,41,velocity,o
5466,3,vesicles,o
5467,13,viability,o
5468,7,vicinity,o
5469,7,victim,o
5470,9,video_content,o
5471,7,video_file,o
5472,3,video_footage,computer_graphics
5473,9,video_frame,computer_graphics
5474,6,virtual_platform,operating_systems
5475,4,visual_content,o
5476,4,visualization_method,computer_graphics
5477,6,visualization_technology,computer_graphics
5478,11,walk,o
5479,10,warehouse,data_structures
5480,7,warning,o
5481,5,warning_system,o
5482,3,wastage,o
5483,4,water_management,o
5484,11,water_quality,o
5485,4,web_log,network_security
5486,7,web_page,o
5487,7,weeds,o
5488,7,weighted,o
5489,3,weighted_average,o
5490,5,weighted_voting,o
5491,6,welding_quality,o
5492,3,well-known_approach,o
5493,18,wi-fi,network_security
5494,3,wide_set,o
5495,8,wind,o
5496,11,wind_power,o
5497,3,wing,o
5498,4,wired_network,network_security
5499,49,wireless_sensor_networks,network_security
5500,18,wlan,network_security
5501,13,worm,network_security
5502,5,worm_propagation,operating_systems
5503,39,wsns,network_security
5504,3,xilinx_zynq,o
5505,3,xml_compression,data_structures
5506,5,yarn,o
5507,12,z-wave,o
5508,267,2015,o
5509,844,2016,o
5510,4,absorption,o
5511,5,academic_community,o
5512,3,academy,o
5513,3,accumulation,o
5514,24,achievement,o
5515,5,acquired_images,computer_graphics
5516,4,acquired_knowledge,o
5517,5,activation,o
5518,6,actual_situation,o
5519,4,adaptive_strategy,o
5520,5,adhd,o
5521,4,adni,o
5522,4,adolescents,o
5523,15,adult,o
5524,4,advanced_computer_programming,computer_programming
5525,3,affinity,o
5526,10,age_estimation,o
5527,13,ages,o
5528,26,agreement,o
5529,4,aids,o
5530,4,alignment,o
5531,4,alternative_method,o
5532,3,alzheimer's_disease_neuroimaging_initiative,computer_graphics
5533,23,american_society,o
5534,3,annihilation,o
5535,8,anova,o
5536,4,anxiety,o
5537,3,apparent_loss,o
5538,4,appeal,o
5539,5,approved_drugs,o
5540,13,arrangement,o
5541,6,arts,o
5542,9,assists,o
5543,5,association,o
5544,4,at-risk,o
5545,10,attachment,o
5546,90,attempt,o
5547,24,attitude,o
5548,7,attraction,o
5549,4,attractor,o
5550,4,authorship,o
5551,3,autocad,software_engineering
5552,3,automatic_data_processing,data_structures
5553,6,average_diameter,computer_graphics
5554,3,average_increase,o
5555,15,basic_concept,o
5556,4,basics,o
5557,8,basin,o
5558,10,beginner,o
5559,29,beginning,o
5560,8,behavior_analysis,o
5561,3,belgium,o
5562,14,beta,o
5563,8,bezier,o
5564,6,bicycle,o
5565,3,bilingual,o
5566,3,bitcoin,cryptography
5567,3,blackboard,o
5568,3,body_sway,o
5569,17,bone,o
5570,7,border,o
5571,5,boredom,o
5572,3,boys,o
5573,5,bread_dough,o
5574,6,brief_introduction,o
5575,3,broiler_chickens,o
5576,3,calculated_result,o
5577,6,california,o
5578,4,canine,o
5579,10,career,o
5580,8,categorization,o
5581,5,cc_by-nc-nd_license,o
5582,3,cc_by_license,o
5583,3,ccd_frames,o
5584,3,ccd_observations,o
5585,4,ccpp,o
5586,6,cdio,o
5587,3,certain_degree,o
5588,9,chapter,o
5589,7,chat,o
5590,4,chemical_reactions,o
5591,40,child,o
5592,4,children,o
5593,17,chinese,o
5594,3,citizen,o
5595,23,civil,o
5596,6,classroom_teaching,o
5597,3,classroom_version,o
5598,10,climate_change,o
5599,6,closing,o
5600,9,closure,o
5601,3,code.org,computer_programming
5602,4,cognition,o
5603,8,cognitive_process,o
5604,10,collective,o
5605,7,college,o
5606,4,combinatorics,o
5607,6,comments,o
5608,3,common_form,o
5609,10,comparable_performance,o
5610,3,complex_concepts,o
5611,3,complex_process,o
5612,3,compulsory_course,o
5613,3,comput_appl_eng_educ_23,o
5614,3,comput_appl_eng_educ_24,o
5615,442,computational,o
5616,4,computational_analysis,o
5617,10,computational_approach,o
5618,3,computational_design,o
5619,10,computational_thinking,computer_programming
5620,4,computational_thinking_skills,computer_programming
5621,3,computer-based_learning,o
5622,4,computer_algebra_system,o
5623,3,computer_course,computer_programming
5624,8,computer_engineering,software_engineering
5625,9,computer_game,o
5626,9,computer_language,computer_programming
5627,4,computer_modeling,computer_programming
5628,19,computer_program,computer_programming
5629,3,computer_programing,computer_programming
5630,7,computer_programmer,computer_programming
5631,259,computer_programming,computer_programming
5632,4,computer_programming_concepts,computer_programming
5633,21,computer_programming_language,computer_programming
5634,33,computer_science,o
5635,5,computer_science_students,o
5636,3,computer_supported_collaborative_learning,o
5637,7,computers,o
5638,11,computing_education,o
5639,4,computing_skills,o
5640,11,computing_time,o
5641,4,conductivity,o
5642,4,confidence_level,o
5643,10,cons,o
5644,11,constraint_programming,computer_programming
5645,6,constructionism,o
5646,100,content,o
5647,3,contraction,o
5648,14,control_group,o
5649,10,control_theory,o
5650,4,convergence_criteria,o
5651,5,conversion_process,o
5652,7,cooperative_learning,o
5653,3,core_subject,o
5654,5,corona,o
5655,31,country,o
5656,37,coupling,o
5657,4,course,o
5658,4,course_assessment,o
5659,5,course_material,o
5660,7,courseware,o
5661,231,create,o
5662,4,creative_process,o
5663,12,creativity,o
5664,3,creator,o
5665,3,critical_point,o
5666,15,cross,o
5667,4,cs_education,o
5668,4,cs_plugged,o
5669,8,cs_unplugged,o
5670,3,cultivation,o
5671,5,current_development,o
5672,4,curriculum,o
5673,4,danger,o
5674,3,data_persistence,data_structures
5675,3,decision-makers,o
5676,11,declarative,o
5677,21,decreasing,o
5678,3,deeper_understanding,o
5679,6,department,o
5680,4,dependent_variable,o
5681,10,depression,o
5682,3,derived_correlation,o
5683,7,developed_tool,computer_programming
5684,5,dice,computer_programming
5685,7,difficult_problem,o
5686,9,difficult_task,o
5687,12,digital_content,o
5688,10,digital_game,o
5689,3,digital_literacy,o
5690,8,digital_technology,o
5691,6,dilemma,o
5692,6,disability,o
5693,6,disaster_situations,o
5694,5,discrepancy,o
5695,5,disparity,o
5696,4,distance_perception,o
